2019/12/13 0:01:00	39.66471481	214.2379456	215.0105286	0
2019/12/14 0:01:00	39.66471481	214.2379456	215.0105286	0
2019/12/15 0:01:00	39.66471481	214.2379456	215.0105286	0
2019/12/16 0:01:00	41.40295792	214.2880096	215.0105286	1
2019/12/17 0:01:00	41.40295792	214.2880096	215.0105286	1
2019/12/18 0:01:00	45.87752151	214.8968658	215.0105286	1
2019/12/19 0:01:00	45.87752151	214.8968658	215.0105286	1
2019/12/20 0:01:00	45.87752151	214.8968658	215.0105286	1
2019/12/21 0:01:00	48.54883957	215.5818939	215.0105286	1
2019/12/22 0:01:00	48.54883957	215.5818939	215.0105286	1
2019/12/23 0:01:00	48.54883957	215.5818939	215.0105286	1
2019/12/24 0:01:00	46.96150589	215.6996613	215.0105286	1
2019/12/25 0:01:00	46.96150589	215.6996613	215.0105286	1
2019/12/26 0:01:00	44.51752472	215.4504547	215.0105286	1
2019/12/27 0:01:00	44.51752472	215.4504547	215.0105286	1
2019/12/28 0:01:00	44.51752472	215.4504547	215.0105286	1
2019/12/29 0:01:00	40.95957565	214.826767	215.0105286	1
2019/12/30 0:01:00	40.95957565	214.826767	215.0105286	1
2019/12/31 0:01:00	40.95957565	214.826767	215.0105286	1
2020/1/1 0:01:00	39.63093567	214.3058014	215.0105286	1
2020/1/2 0:01:00	39.63093567	214.3058014	215.0105286	1
2020/1/3 0:01:00	39.63093567	214.3058014	215.0105286	1
2020/1/4 0:01:00	41.81303787	214.3244781	215.0105286	1
2020/1/5 0:01:00	41.81303787	214.3244781	215.0105286	1
2020/1/6 0:01:00	41.81303787	214.3244781	215.0105286	1
2020/1/7 0:01:00	46.09017563	214.9350891	215.0105286	1
2020/1/8 0:01:00	46.09017563	214.9350891	215.0105286	1
2020/1/9 0:01:00	46.09017563	214.9350891	215.0105286	1
2020/1/10 0:01:00	48.52006531	215.5935364	215.0105286	1
2020/1/11 0:01:00	48.52006531	215.5935364	215.0105286	1
2020/1/12 0:01:00	48.52006531	215.5935364	215.0105286	1
2020/1/13 0:01:00	46.82130432	215.6876526	215.0105286	1
2020/1/14 0:01:00	46.82130432	215.6876526	215.0105286	1
2020/1/15 0:01:00	46.82130432	215.6876526	215.0105286	1
2020/1/16 0:01:00	43.01162338	215.2262268	215.0105286	1
2020/1/17 0:01:00	43.01162338	215.2262268	215.0105286	1
2020/1/18 0:01:00	43.01162338	215.2262268	215.0105286	1
2020/1/19 0:01:00	39.93564987	214.5614777	215.0105286	1
2020/1/20 0:01:00	39.93564987	214.5614777	215.0105286	1
2020/1/21 0:01:00	39.93564987	214.5614777	215.0105286	1
2020/1/22 0:01:00	40.114254	214.2282867	215.0105286	1
2020/1/23 0:01:00	40.114254	214.2282867	215.0105286	1
2020/1/24 0:01:00	40.114254	214.2282867	215.0105286	1
2020/1/25 0:01:00	43.9164238	214.5930481	215.0105286	1
2020/1/26 0:01:00	43.9164238	214.5930481	215.0105286	1
2020/1/27 0:01:00	43.9164238	214.5930481	215.0105286	1
2020/1/28 0:01:00	48.11141968	215.3801422	215.0105286	1
2020/1/29 0:01:00	48.11141968	215.3801422	215.0105286	1
2020/1/30 0:01:00	48.11141968	215.3801422	215.0105286	1
2020/1/31 0:01:00	48.39783478	215.815094	215.0105286	1
2020/2/1 0:01:00	48.39783478	215.815094	215.0105286	1
2020/2/2 0:01:00	48.39783478	215.815094	215.0105286	1
2020/2/3 0:01:00	45.13092422	215.5947571	215.0105286	1
2020/2/4 0:01:00	45.13092422	215.5947571	215.0105286	1
2020/2/5 0:01:00	45.13092422	215.5947571	215.0105286	1
2020/2/6 0:01:00	41.30431366	214.9725342	215.0105286	1
2020/2/7 0:01:00	41.30431366	214.9725342	215.0105286	1
2020/2/8 0:01:00	41.30431366	214.9725342	215.0105286	1
2020/2/9 0:01:00	39.66192245	214.4172516	215.0105286	1
2020/2/10 0:01:00	39.66192245	214.4172516	215.0105286	1
2020/2/11 0:01:00	39.66192245	214.4172516	215.0105286	1
2020/2/12 0:01:00	42.03812027	214.4636688	215.0105286	1
2020/2/13 0:01:00	42.03812027	214.4636688	215.0105286	1
2020/2/14 0:01:00	42.03812027	214.4636688	215.0105286	1
2020/2/15 0:01:00	46.90820313	215.1914825	215.0105286	1
2020/2/16 0:01:00	46.90820313	215.1914825	215.0105286	1
2020/2/17 0:01:00	46.90820313	215.1914825	215.0105286	1
2020/2/18 0:01:00	49.53961182	215.9490814	215.0105286	1
2020/2/19 0:01:00	49.53961182	215.9490814	215.0105286	1
2020/2/20 0:01:00	49.53961182	215.9490814	215.0105286	1
2020/2/21 0:01:00	47.41054916	216.0375824	215.0105286	1
2020/2/22 0:01:00	47.41054916	216.0375824	215.0105286	1
2020/2/23 0:01:00	47.41054916	216.0375824	215.0105286	1
2020/2/24 0:01:00	43.12488556	215.5190125	215.0105286	1
2020/2/25 0:01:00	43.12488556	215.5190125	215.0105286	1
2020/2/26 0:01:00	43.12488556	215.5190125	215.0105286	1
2020/2/27 0:01:00	39.66445923	214.7739563	215.0105286	1
2020/2/28 0:01:00	39.66445923	214.7739563	215.0105286	1
2020/2/29 0:01:00	39.66445923	214.7739563	215.0105286	1
2020/3/1 0:01:00	39.43428802	214.3247986	215.0105286	1
2020/3/2 0:01:00	39.43428802	214.3247986	215.0105286	1
2020/3/3 0:01:00	39.43428802	214.3247986	215.0105286	1
2020/3/4 0:01:00	43.28187943	214.6198883	215.0105286	1
2020/3/5 0:01:00	43.28187943	214.6198883	215.0105286	1
2020/3/6 0:01:00	43.28187943	214.6198883	215.0105286	1
2020/3/7 0:01:00	48.13167191	215.4546509	215.0105286	1
2020/3/8 0:01:00	48.13167191	215.4546509	215.0105286	1
2020/3/9 0:01:00	48.13167191	215.4546509	215.0105286	1
2020/3/10 0:01:00	49.19865799	216.0221252	215.0105286	1
2020/3/11 0:01:00	49.19865799	216.0221252	215.0105286	1
2020/3/12 0:01:00	49.19865799	216.0221252	215.0105286	1
2020/3/13 0:01:00	46.09114456	215.885849	215.0105286	1
2020/3/14 0:01:00	46.09114456	215.885849	215.0105286	1
2020/3/15 0:01:00	46.09114456	215.885849	215.0105286	1
