2020-07-06 16:39:17.718	39.66471481	214.2379456	215.0105286	0.0
2020-07-06 16:40:17.718	39.66471481	214.2379456	215.0105286	0.0
2020-07-06 16:41:17.718	39.66471481	214.2379456	215.0105286	0.0
2020-07-06 16:42:17.718	41.40295792	214.2880096	215.0105286	1.0
2020-07-06 16:43:17.718	41.40295792	214.2880096	215.0105286	1.0
2020-07-06 16:44:17.718	45.87752151	214.8968658	215.0105286	1.0
2020-07-06 16:45:17.718	45.87752151	214.8968658	215.0105286	1.0
2020-07-06 16:46:17.718	45.87752151	214.8968658	215.0105286	1.0
2020-07-06 16:47:17.718	48.54883957	215.5818939	215.0105286	1.0
2020-07-06 16:48:17.718	48.54883957	215.5818939	215.0105286	1.0
2020-07-06 16:49:17.718	48.54883957	215.5818939	215.0105286	1.0
2020-07-06 16:50:17.718	46.96150589	215.6996613	215.0105286	1.0
2020-07-06 16:51:17.718	46.96150589	215.6996613	215.0105286	1.0
2020-07-06 16:52:17.718	44.51752472	215.4504547	215.0105286	1.0
2020-07-06 16:53:17.718	44.51752472	215.4504547	215.0105286	1.0
2020-07-06 16:54:17.718	44.51752472	215.4504547	215.0105286	1.0
2020-07-06 16:55:17.718	40.95957565	214.826767	215.0105286	1.0
2020-07-06 16:56:17.718	40.95957565	214.826767	215.0105286	1.0
2020-07-06 16:57:17.718	40.95957565	214.826767	215.0105286	1.0
2020-07-06 16:58:17.718	39.63093567	214.3058014	215.0105286	1.0
2020-07-06 16:59:17.718	39.63093567	214.3058014	215.0105286	1.0
2020-07-06 17:00:17.718	39.63093567	214.3058014	215.0105286	1.0
2020-07-06 17:01:17.718	41.81303787	214.3244781	215.0105286	1.0
2020-07-06 17:02:17.718	41.81303787	214.3244781	215.0105286	1.0
2020-07-06 17:03:17.718	41.81303787	214.3244781	215.0105286	1.0
2020-07-06 17:04:17.718	46.09017563	214.9350891	215.0105286	1.0
2020-07-06 17:05:17.718	46.09017563	214.9350891	215.0105286	1.0
2020-07-06 17:06:17.718	46.09017563	214.9350891	215.0105286	1.0
2020-07-06 17:07:17.718	48.52006531	215.5935364	215.0105286	1.0
2020-07-06 17:08:17.718	48.52006531	215.5935364	215.0105286	1.0
2020-07-06 17:09:17.718	48.52006531	215.5935364	215.0105286	1.0
2020-07-06 17:10:17.718	46.82130432	215.6876526	215.0105286	1.0
2020-07-06 17:11:17.718	46.82130432	215.6876526	215.0105286	1.0
2020-07-06 17:12:17.718	46.82130432	215.6876526	215.0105286	1.0
2020-07-06 17:13:17.718	43.01162338	215.2262268	215.0105286	1.0
2020-07-06 17:14:17.718	43.01162338	215.2262268	215.0105286	1.0
2020-07-06 17:15:17.718	43.01162338	215.2262268	215.0105286	1.0
2020-07-06 17:16:17.718	39.93564987	214.5614777	215.0105286	1.0
2020-07-06 17:17:17.718	39.93564987	214.5614777	215.0105286	1.0
2020-07-06 17:18:17.718	39.93564987	214.5614777	215.0105286	1.0
2020-07-06 17:19:17.718	40.114254	214.2282867	215.0105286	1.0
2020-07-06 17:20:17.718	40.114254	214.2282867	215.0105286	1.0
2020-07-06 17:21:17.718	40.114254	214.2282867	215.0105286	1.0
2020-07-06 17:22:17.718	43.9164238	214.5930481	215.0105286	1.0
